Time,Accel_x,Accel_y,Accel_z,PitchSpeed,YawSpeed,RollSpeed
7/26/2018 3:29:13 PM,0.08082445,-0.9942276,-0.07056103,44.95,19.4,76.75
7/26/2018 3:29:13 PM,0.04248463,-0.9966378,-0.07005844,54.95,15.35,82.75
7/26/2018 3:29:13 PM,0.04248463,-0.9966378,-0.07005844,54.95,15.35,82.75
7/26/2018 3:29:14 PM,0.0141816,-0.998049,-0.06080329,61.05,10.45,86.85
7/26/2018 3:29:14 PM,0.0141816,-0.998049,-0.06080329,61.05,10.45,86.85
7/26/2018 3:29:14 PM,0.004439298,-0.9997489,-0.0219616,79,1.7,94
7/26/2018 3:29:14 PM,0.004439298,-0.9997489,-0.0219616,79,1.7,94
7/26/2018 3:29:14 PM,0.01368311,-0.9996518,-0.02256386,88.5,0.35,90.85
7/26/2018 3:29:14 PM,0.01368311,-0.9996518,-0.02256386,88.5,0.35,90.85
7/26/2018 3:29:14 PM,0.004781875,-0.9999774,0.004731273,100.35,-0.55,82.15
7/26/2018 3:29:14 PM,0.004781875,-0.9999774,0.004731273,100.35,-0.55,82.15
7/26/2018 3:29:14 PM,0.01476888,-0.9997841,0.01461259,101.8,1.5,79.35
7/26/2018 3:29:14 PM,0.01476888,-0.9997841,0.01461259,101.8,1.5,79.35
7/26/2018 3:29:14 PM,0.02558718,-0.9981199,0.0556961,100.55,1.9,78.75
7/26/2018 3:29:14 PM,0.02558718,-0.9981199,0.0556961,100.55,1.9,78.75
7/26/2018 3:29:14 PM,0.005108049,-0.9962891,0.08591791,98.75,1.5,83.25
7/26/2018 3:29:14 PM,0.005108049,-0.9962891,0.08591791,98.75,1.5,83.25
7/26/2018 3:29:14 PM,0.005138398,-0.9918765,0.1271006,93.55,1.85,75.8
7/26/2018 3:29:14 PM,0.005138398,-0.9918765,0.1271006,93.55,1.85,75.8
7/26/2018 3:29:14 PM,-0.005301342,-0.9913509,0.1311311,87.45,2.6,68.25
7/26/2018 3:29:14 PM,-0.005301342,-0.9913509,0.1311311,87.45,2.6,68.25
7/26/2018 3:29:14 PM,0.00558802,-0.9887791,0.14928,63.15,5.4,47.25
7/26/2018 3:29:14 PM,0.00558802,-0.9887791,0.14928,63.15,5.4,47.25
7/26/2018 3:29:14 PM,0.0290524,-0.9814089,0.1897168,42.9,5.9,33.85
7/26/2018 3:29:14 PM,0.0290524,-0.9814089,0.1897168,42.9,5.9,33.85
7/26/2018 3:29:14 PM,0.0463647,-0.9722343,0.2293703,-10.8,3,4.9
7/26/2018 3:29:14 PM,0.0463647,-0.9722343,0.2293703,-10.8,3,4.9
7/26/2018 3:29:14 PM,0.06446675,-0.9794018,0.1913537,-81.25,-1.2,-44.05
7/26/2018 3:29:14 PM,0.06446675,-0.9794018,0.1913537,-81.25,-1.2,-44.05
7/26/2018 3:29:14 PM,0.1286496,-0.9738633,0.1871885,-118.8,-1.5,-65.35
7/26/2018 3:29:14 PM,0.1286496,-0.9738633,0.1871885,-118.8,-1.5,-65.35
7/26/2018 3:29:14 PM,0.2041969,-0.9769197,0.06270085,-182.9,1.2,-85.65
7/26/2018 3:29:14 PM,0.2041969,-0.9769197,0.06270085,-182.9,1.2,-85.65
7/26/2018 3:29:14 PM,0.2324416,-0.968964,-0.08413973,-222.45,8.650001,-79.9
7/26/2018 3:29:14 PM,0.2324416,-0.968964,-0.08413973,-222.45,8.650001,-79.9
7/26/2018 3:29:14 PM,0.240729,-0.9577941,-0.1570985,-229.45,11.25,-68
7/26/2018 3:29:14 PM,0.240729,-0.9577941,-0.1570985,-229.45,11.25,-68
7/26/2018 3:29:14 PM,0.2393441,-0.945637,-0.220193,-206.55,10.8,-22.15
7/26/2018 3:29:14 PM,0.2393441,-0.945637,-0.220193,-206.55,10.8,-22.15
7/26/2018 3:29:14 PM,0.2081162,-0.9510686,-0.2283772,-173.6,10.15,17.85
7/26/2018 3:29:14 PM,0.2081162,-0.9510686,-0.2283772,-173.6,10.15,17.85
7/26/2018 3:29:14 PM,0.1484178,-0.9651402,-0.2155843,-64.6,10.9,117.9
7/26/2018 3:29:14 PM,0.1484178,-0.9651402,-0.2155843,-64.6,10.9,117.9
7/26/2018 3:29:14 PM,0.1003064,-0.9778976,-0.1834528,8.95,7.65,168.6
7/26/2018 3:29:14 PM,0.1003064,-0.9778976,-0.1834528,8.95,7.65,168.6
7/26/2018 3:29:14 PM,-0.02667937,-0.983503,-0.1789133,166.25,-15.7,228.9
7/26/2018 3:29:14 PM,-0.02667937,-0.983503,-0.1789133,166.25,-15.7,228.9
7/26/2018 3:29:14 PM,-0.03748316,-0.9866535,-0.1584606,283.65,-48.25,233
7/26/2018 3:29:14 PM,-0.03748316,-0.9866535,-0.1584606,283.65,-48.25,233
7/26/2018 3:29:14 PM,-0.04190921,-0.9882461,-0.1470148,319.3,-59.25,230.65
7/26/2018 3:29:14 PM,-0.04190921,-0.9882461,-0.1470148,319.3,-59.25,230.65
7/26/2018 3:29:14 PM,-0.01325258,-0.994846,-0.1005279,352.65,-70.3,220.55
7/26/2018 3:29:14 PM,-0.01325258,-0.994846,-0.1005279,352.65,-70.3,220.55
7/26/2018 3:29:14 PM,-0.02699983,-0.9989356,-0.03739976,333.8,-63.1,173.6
7/26/2018 3:29:14 PM,-0.02699983,-0.9989356,-0.03739976,333.8,-63.1,173.6
7/26/2018 3:29:14 PM,-0.02699983,-0.9989356,-0.03739976,333.8,-63.1,173.6
7/26/2018 3:29:14 PM,-0.02699983,-0.9989356,-0.03739976,333.8,-63.1,173.6
7/26/2018 3:29:14 PM,-0.08445422,-0.9880236,0.129139,253.65,-47.2,110.95
7/26/2018 3:29:14 PM,-0.08445422,-0.9880236,0.129139,253.65,-47.2,110.95
7/26/2018 3:29:14 PM,0.1116093,-0.5712479,0.8131538,66.85,-11.95,-21.1
7/26/2018 3:29:14 PM,0.1116093,-0.5712479,0.8131538,66.85,-11.95,-21.1
7/26/2018 3:29:14 PM,0.1338009,-0.5173856,0.8452274,1,0.95,-54.9
7/26/2018 3:29:14 PM,0.1338009,-0.5173856,0.8452274,1,0.95,-54.9
7/26/2018 3:29:14 PM,0.1969062,-0.5209601,0.8305592,-120.6,22.4,-102.6
7/26/2018 3:29:14 PM,0.1969062,-0.5209601,0.8305592,-120.6,22.4,-102.6
7/26/2018 3:29:14 PM,0.1479866,-0.7324666,0.6645245,-174.25,26.65,-110.55
7/26/2018 3:29:14 PM,0.1479866,-0.7324666,0.6645245,-174.25,26.65,-110.55
7/26/2018 3:29:14 PM,0.02831634,-0.9869109,0.1587613,-257.9,13.55,-121.55
7/26/2018 3:29:14 PM,0.02831634,-0.9869109,0.1587613,-257.9,13.55,-121.55
7/26/2018 3:29:14 PM,0.20588,-0.9748417,-0.08542317,-290.3,-0.75,-105.75
7/26/2018 3:29:14 PM,0.20588,-0.9748417,-0.08542317,-290.3,-0.75,-105.75
7/26/2018 3:29:14 PM,0.2033376,-0.9724275,-0.1141866,-285.45,-2.75,-80.9
7/26/2018 3:29:14 PM,0.2033376,-0.9724275,-0.1141866,-285.45,-2.75,-80.9
7/26/2018 3:29:14 PM,0.1943275,-0.9727046,-0.1268171,-236.2,3.2,-0.95
7/26/2018 3:29:14 PM,0.1943275,-0.9727046,-0.1268171,-236.2,3.2,-0.95
7/26/2018 3:29:14 PM,0.2009303,-0.9710683,-0.1290482,-190.05,7.55,61
7/26/2018 3:29:14 PM,0.2009303,-0.9710683,-0.1290482,-190.05,7.55,61
7/26/2018 3:29:14 PM,0.09268764,-0.9939835,-0.05835888,-47.65,11.25,216.8
7/26/2018 3:29:14 PM,0.09268764,-0.9939835,-0.05835888,-47.65,11.25,216.8
7/26/2018 3:29:14 PM,-0.007909814,-0.9966933,-0.08086983,36.75,6.05,258.6
7/26/2018 3:29:14 PM,-0.007909814,-0.9966933,-0.08086983,36.75,6.05,258.6
7/26/2018 3:29:14 PM,-0.1270603,-0.983896,-0.1257157,187.5,-22.95,263
7/26/2018 3:29:14 PM,-0.1270603,-0.983896,-0.1257157,187.5,-22.95,263
7/26/2018 3:29:14 PM,-0.1522731,-0.9810369,-0.1199144,273.7,-61.5,238.7
7/26/2018 3:29:14 PM,-0.1522731,-0.9810369,-0.1199144,273.7,-61.5,238.7
7/26/2018 3:29:14 PM,-0.1123545,-0.9858201,-0.1246402,292.05,-70.05,197.65
7/26/2018 3:29:14 PM,-0.1123545,-0.9858201,-0.1246402,292.05,-70.05,197.65
7/26/2018 3:29:14 PM,-0.0515576,-0.9895733,-0.1344862,278.4,-53.1,86.85
7/26/2018 3:29:14 PM,-0.0515576,-0.9895733,-0.1344862,278.4,-53.1,86.85
7/26/2018 3:29:14 PM,-0.008288207,-0.999932,0.0082005,185.95,-15.75,-17.25
7/26/2018 3:29:14 PM,-0.008288207,-0.999932,0.0082005,185.95,-15.75,-17.25
7/26/2018 3:29:14 PM,-0.0105988,-0.9590203,0.2831393,118.95,4.95,-60.2
7/26/2018 3:29:14 PM,-0.0105988,-0.9590203,0.2831393,118.95,4.95,-60.2
7/26/2018 3:29:14 PM,0.1503632,-0.6512009,0.7438604,-13.85,32.7,-145.2
7/26/2018 3:29:14 PM,0.1503632,-0.6512009,0.7438604,-13.85,32.7,-145.2
7/26/2018 3:29:14 PM,0.2005219,-0.6154104,0.7622735,-127.95,45.95,-169.45
7/26/2018 3:29:14 PM,0.2005219,-0.6154104,0.7622735,-127.95,45.95,-169.45
7/26/2018 3:29:14 PM,0.2013994,-0.7033591,0.6817069,-168.05,45.75,-157.6
7/26/2018 3:29:14 PM,0.2013994,-0.7033591,0.6817069,-168.05,45.75,-157.6
7/26/2018 3:29:14 PM,0.1711088,-0.9597393,0.2227607,-215.25,26.3,-84.65
7/26/2018 3:29:14 PM,0.1711088,-0.9597393,0.2227607,-215.25,26.3,-84.65
7/26/2018 3:29:14 PM,0.1496221,-0.988517,0.0211484,-216.65,15.2,-43.6
7/26/2018 3:29:14 PM,0.1496221,-0.988517,0.0211484,-216.65,15.2,-43.6
7/26/2018 3:29:14 PM,0.1446161,-0.9886764,-0.04006401,-200.4,6.8,-3.15
7/26/2018 3:29:14 PM,0.1446161,-0.9886764,-0.04006401,-200.4,6.8,-3.15
7/26/2018 3:29:14 PM,0.1259412,-0.9884399,-0.08441222,-120.95,0.15,101.7
7/26/2018 3:29:14 PM,0.1259412,-0.9884399,-0.08441222,-120.95,0.15,101.7
7/26/2018 3:29:14 PM,0.02166691,-0.9958127,-0.08881305,13.65,-7.15,205.45
7/26/2018 3:29:14 PM,0.02166691,-0.9958127,-0.08881305,13.65,-7.15,205.45
7/26/2018 3:29:14 PM,-0.04405652,-0.9980776,-0.04359031,170.85,-22,246.2
7/26/2018 3:29:14 PM,-0.04405652,-0.9980776,-0.04359031,170.85,-22,246.2
7/26/2018 3:29:14 PM,-0.05713141,-0.9976172,-0.03867626,235.25,-34.4,244.9
7/26/2018 3:29:14 PM,-0.05713141,-0.9976172,-0.03867626,235.25,-34.4,244.9
7/26/2018 3:29:14 PM,-0.05172791,-0.9985155,-0.01706017,305.7,-54.3,195.75
7/26/2018 3:29:14 PM,-0.05172791,-0.9985155,-0.01706017,305.7,-54.3,195.75
7/26/2018 3:29:14 PM,0.05871465,-0.998149,0.01584364,274.9,-48.6,102.5
7/26/2018 3:29:14 PM,0.05871465,-0.998149,0.01584364,274.9,-48.6,102.5
7/26/2018 3:29:14 PM,0.07424685,-0.9907564,0.1135309,215,-32.35,62.9
7/26/2018 3:29:14 PM,0.07424685,-0.9907564,0.1135309,215,-32.35,62.9
7/26/2018 3:29:14 PM,-0.05967698,-0.8228272,0.5651495,48.9,7.75,-29.45
7/26/2018 3:29:14 PM,-0.05967698,-0.8228272,0.5651495,48.9,7.75,-29.45
7/26/2018 3:29:14 PM,-0.08560333,-0.6415648,0.7622774,-101.3,29.2,-144.55
7/26/2018 3:29:14 PM,-0.08560333,-0.6415648,0.7622774,-101.3,29.2,-144.55
7/26/2018 3:29:15 PM,0.05788353,-0.6650826,0.744523,-159.35,30.25,-175.55
7/26/2018 3:29:15 PM,0.05788353,-0.6650826,0.744523,-159.35,30.25,-175.55
7/26/2018 3:29:15 PM,0.05591895,-0.9637643,0.2608283,-234.15,9,-126.15
7/26/2018 3:29:15 PM,0.05591895,-0.9637643,0.2608283,-234.15,9,-126.15
7/26/2018 3:29:15 PM,0.08805899,-0.9942873,0.0603188,-245.2,-4.6,-95.5
7/26/2018 3:29:15 PM,0.08805899,-0.9942873,0.0603188,-245.2,-4.6,-95.5
7/26/2018 3:29:15 PM,0.1950134,-0.9752823,-0.1038961,-219.2,-19.45,-52.35
7/26/2018 3:29:15 PM,0.1950134,-0.9752823,-0.1038961,-219.2,-19.45,-52.35
7/26/2018 3:29:15 PM,0.2274478,-0.9684872,-0.101489,-148.95,-21.55,3.05
7/26/2018 3:29:15 PM,0.2274478,-0.9684872,-0.101489,-148.95,-21.55,3.05
7/26/2018 3:29:15 PM,0.2109218,-0.9729617,-0.094115,-98.75,-21.15,57.3
7/26/2018 3:29:15 PM,0.2109218,-0.9729617,-0.094115,-98.75,-21.15,57.3
7/26/2018 3:29:15 PM,0.1119326,-0.9889384,-0.0973241,26.35,-16,154.4
7/26/2018 3:29:15 PM,0.1119326,-0.9889384,-0.0973241,26.35,-16,154.4
7/26/2018 3:29:15 PM,0.08295712,-0.9941652,-0.06894659,97.25,-14.75,190.85
7/26/2018 3:29:15 PM,0.08295712,-0.9941652,-0.06894659,97.25,-14.75,190.85
7/26/2018 3:29:15 PM,0.01592454,-0.9990336,-0.04096567,229.35,-23.05,223
7/26/2018 3:29:15 PM,0.01592454,-0.9990336,-0.04096567,229.35,-23.05,223
7/26/2018 3:29:15 PM,0.01027897,-0.9989755,-0.04407084,310,-35.1,183.65
7/26/2018 3:29:15 PM,0.01027897,-0.9989755,-0.04407084,310,-35.1,183.65
7/26/2018 3:29:15 PM,0.04364697,-0.9973099,-0.05888877,323.35,-33.8,139.8
7/26/2018 3:29:15 PM,0.04364697,-0.9973099,-0.05888877,323.35,-33.8,139.8
7/26/2018 3:29:15 PM,0.1217419,-0.9920555,-0.03169833,265.95,-11.75,54.05
7/26/2018 3:29:15 PM,0.1217419,-0.9920555,-0.03169833,265.95,-11.75,54.05
7/26/2018 3:29:15 PM,0.06990883,-0.8233349,0.5632338,112.8,16,-28.25
7/26/2018 3:29:15 PM,0.06990883,-0.8233349,0.5632338,112.8,16,-28.25
7/26/2018 3:29:15 PM,0.009471151,-0.6284567,0.777787,24.15,23.45,-70.75
7/26/2018 3:29:15 PM,0.009471151,-0.6284567,0.777787,24.15,23.45,-70.75
7/26/2018 3:29:15 PM,-0.0422236,-0.560348,0.8271804,-52.7,24.85,-114.75
7/26/2018 3:29:15 PM,-0.0422236,-0.560348,0.8271804,-52.7,24.85,-114.75
7/26/2018 3:29:15 PM,0.08397335,-0.6753985,0.7326564,-175.35,9.55,-153.65
7/26/2018 3:29:15 PM,0.08397335,-0.6753985,0.7326564,-175.35,9.55,-153.65
7/26/2018 3:29:15 PM,0.1046615,-0.9680623,0.2278187,-225.3,-18.5,-104.8
7/26/2018 3:29:15 PM,0.1046615,-0.9680623,0.2278187,-225.3,-18.5,-104.8
7/26/2018 3:29:15 PM,0.3263028,-0.9452494,0.005472032,-206.25,-36.35,-37.45
7/26/2018 3:29:15 PM,0.3263028,-0.9452494,0.005472032,-206.25,-36.35,-37.45
7/26/2018 3:29:15 PM,0.3634317,-0.9309825,-0.03448084,-180.45,-36.75,7.25
7/26/2018 3:29:15 PM,0.3634317,-0.9309825,-0.03448084,-180.45,-36.75,7.25
7/26/2018 3:29:15 PM,0.300088,-0.9518468,-0.062728,-106.4,-27.55,102.15
7/26/2018 3:29:15 PM,0.300088,-0.9518468,-0.062728,-106.4,-27.55,102.15
7/26/2018 3:29:15 PM,0.227317,-0.9702891,-0.08286215,-59.7,-20.7,134.55
7/26/2018 3:29:15 PM,0.227317,-0.9702891,-0.08286215,-59.7,-20.7,134.55
7/26/2018 3:29:15 PM,0.1022002,-0.9920652,-0.07322386,44.2,-10.8,185.45
7/26/2018 3:29:15 PM,0.1022002,-0.9920652,-0.07322386,44.2,-10.8,185.45
7/26/2018 3:29:15 PM,0.003352133,-0.9975659,-0.06964987,150.75,-12.35,187.45
7/26/2018 3:29:15 PM,0.003352133,-0.9975659,-0.06964987,150.75,-12.35,187.45
7/26/2018 3:29:15 PM,-0.01663856,-0.9969897,-0.07572746,192.95,-15.3,163.65
7/26/2018 3:29:15 PM,-0.01663856,-0.9969897,-0.07572746,192.95,-15.3,163.65
7/26/2018 3:29:15 PM,0.1515594,-0.9883734,0.01215856,236.15,-14.65,118.7
7/26/2018 3:29:15 PM,0.1515594,-0.9883734,0.01215856,236.15,-14.65,118.7
7/26/2018 3:29:15 PM,0.1673516,-0.9822239,0.0850279,234.6,-10.4,127.65
7/26/2018 3:29:15 PM,0.1673516,-0.9822239,0.0850279,234.6,-10.4,127.65
7/26/2018 3:29:15 PM,0.01520746,-0.9785104,0.205636,184.35,2.3,89.4
7/26/2018 3:29:15 PM,0.01520746,-0.9785104,0.205636,184.35,2.3,89.4
7/26/2018 3:29:15 PM,-0.1489637,-0.9271138,0.3439038,70.75,4.95,-39.3
7/26/2018 3:29:15 PM,-0.1489637,-0.9271138,0.3439038,70.75,4.95,-39.3
7/26/2018 3:29:15 PM,-0.1468343,-0.8510072,0.5042087,-3.45,-2.55,-100.95
7/26/2018 3:29:15 PM,-0.1468343,-0.8510072,0.5042087,-3.45,-2.55,-100.95
7/26/2018 3:29:15 PM,0.1731081,-0.732795,0.6580615,-144.35,-23.25,-170.65
7/26/2018 3:29:15 PM,0.1731081,-0.732795,0.6580615,-144.35,-23.25,-170.65
7/26/2018 3:29:15 PM,0.4543729,-0.8061454,0.3790447,-239.15,-41.95,-156.6
7/26/2018 3:29:15 PM,0.4543729,-0.8061454,0.3790447,-239.15,-41.95,-156.6
7/26/2018 3:29:15 PM,0.3376972,-0.9390778,0.06398113,-263.5,-47.4,-126.5
7/26/2018 3:29:15 PM,0.3376972,-0.9390778,0.06398113,-263.5,-47.4,-126.5
7/26/2018 3:29:15 PM,0.3736086,-0.9158886,-0.1468493,-254.85,-47.75,-65.5
7/26/2018 3:29:15 PM,0.3736086,-0.9158886,-0.1468493,-254.85,-47.75,-65.5
7/26/2018 3:29:15 PM,0.3813946,-0.9101555,-0.1617252,-221.7,-40.95,-22.1
7/26/2018 3:29:15 PM,0.3813946,-0.9101555,-0.1617252,-221.7,-40.95,-22.1
7/26/2018 3:29:15 PM,0.3467937,-0.9194702,-0.1852262,-94.5,-12.35,103.95
7/26/2018 3:29:15 PM,0.3467937,-0.9194702,-0.1852262,-94.5,-12.35,103.95
7/26/2018 3:29:15 PM,0.2244154,-0.9582596,-0.1771336,128.95,27.5,201.8
7/26/2018 3:29:15 PM,0.2244154,-0.9582596,-0.1771336,128.95,27.5,201.8
7/26/2018 3:29:15 PM,0.2102797,-0.9604811,-0.1823688,259.25,42.35,222.85
7/26/2018 3:29:15 PM,0.2102797,-0.9604811,-0.1823688,259.25,42.35,222.85
7/26/2018 3:29:15 PM,0.1633921,-0.9732256,-0.1616631,483.1818,45.45,275.95
7/26/2018 3:29:15 PM,0.1633921,-0.9732256,-0.1616631,483.1818,45.45,275.95
7/26/2018 3:29:15 PM,0.1471,-0.9783551,-0.1455434,553.6364,34.85,258.15
7/26/2018 3:29:15 PM,0.1471,-0.9783551,-0.1455434,553.6364,34.85,258.15
7/26/2018 3:29:15 PM,0.6157725,-0.7768887,0.1314083,533.6364,12.15,236.4
7/26/2018 3:29:15 PM,0.6157725,-0.7768887,0.1314083,533.6364,12.15,236.4
7/26/2018 3:29:15 PM,-0.179611,0.0570242,0.9820836,293.7,15.75,173.25
7/26/2018 3:29:15 PM,-0.179611,0.0570242,0.9820836,293.7,15.75,173.25
7/26/2018 3:29:15 PM,-0.2541592,0.207183,0.9447107,132.6,26.4,48.05
7/26/2018 3:29:15 PM,-0.2541592,0.207183,0.9447107,132.6,26.4,48.05
7/26/2018 3:29:15 PM,-0.2723882,0.0561749,0.9605462,-173.05,24.85,-158.2
7/26/2018 3:29:15 PM,-0.2723882,0.0561749,0.9605462,-173.05,24.85,-158.2
7/26/2018 3:29:15 PM,-0.3198134,-0.6798123,0.6599808,-338.4,-27.1,-165.15
7/26/2018 3:29:15 PM,-0.3198134,-0.6798123,0.6599808,-338.4,-27.1,-165.15
7/26/2018 3:29:15 PM,0.0538405,-0.943408,0.3272347,-366.75,-52.3,-145.55
7/26/2018 3:29:15 PM,0.0538405,-0.943408,0.3272347,-366.75,-52.3,-145.55
7/26/2018 3:29:15 PM,0.312911,-0.9478656,-0.06031165,-318.15,-60.6,-40.15
7/26/2018 3:29:15 PM,0.312911,-0.9478656,-0.06031165,-318.15,-60.6,-40.15
7/26/2018 3:29:15 PM,0.3272436,-0.9371598,-0.1210089,-252.55,-47.6,9.75
7/26/2018 3:29:15 PM,0.3272436,-0.9371598,-0.1210089,-252.55,-47.6,9.75
7/26/2018 3:29:15 PM,0.2607236,-0.960261,-0.09961008,-46,-9.75,108.45
7/26/2018 3:29:15 PM,0.2607236,-0.960261,-0.09961008,-46,-9.75,108.45
7/26/2018 3:29:15 PM,0.2066016,-0.976518,-0.06105914,220.55,31.25,160.95
7/26/2018 3:29:15 PM,0.2066016,-0.976518,-0.06105914,220.55,31.25,160.95
7/26/2018 3:29:15 PM,0.1773133,-0.9820297,-0.06463465,332.3,44.05,170.95
7/26/2018 3:29:15 PM,0.1773133,-0.9820297,-0.06463465,332.3,44.05,170.95
7/26/2018 3:29:15 PM,0.3432423,-0.935571,0.08301581,415.6818,30.9,125.55
7/26/2018 3:29:15 PM,0.3432423,-0.935571,0.08301581,415.6818,30.9,125.55
7/26/2018 3:29:15 PM,0.3786415,-0.5250719,0.7621878,358.5,19.65,142.35
7/26/2018 3:29:15 PM,0.3786415,-0.5250719,0.7621878,358.5,19.65,142.35
7/26/2018 3:29:15 PM,-0.09394686,0.05812428,0.993879,105.45,20.2,66
7/26/2018 3:29:15 PM,-0.09394686,0.05812428,0.993879,105.45,20.2,66
7/26/2018 3:29:15 PM,-0.2948126,-0.2583979,0.9199544,-169.3,24.15,-74.75
7/26/2018 3:29:15 PM,-0.2948126,-0.2583979,0.9199544,-169.3,24.15,-74.75
7/26/2018 3:29:15 PM,-0.2379803,-0.6328807,0.7367682,-260.15,3.35,-93.05
7/26/2018 3:29:15 PM,-0.2379803,-0.6328807,0.7367682,-260.15,3.35,-93.05
7/26/2018 3:29:15 PM,0.1563972,-0.9738612,0.1647255,-318.55,-30.3,-79.65
7/26/2018 3:29:15 PM,0.1563972,-0.9738612,0.1647255,-318.55,-30.3,-79.65
7/26/2018 3:29:15 PM,0.2680776,-0.96208,-0.05036218,-239.1,-31,-4.85
7/26/2018 3:29:15 PM,0.2680776,-0.96208,-0.05036218,-239.1,-31,-4.85
7/26/2018 3:29:15 PM,0.2477273,-0.9669355,-0.06055556,-155.1,-24.1,44.35
7/26/2018 3:29:15 PM,0.2477273,-0.9669355,-0.06055556,-155.1,-24.1,44.35
7/26/2018 3:29:15 PM,0.1974907,-0.9795255,-0.03908017,74.75,-1.8,112.3
7/26/2018 3:29:15 PM,0.1974907,-0.9795255,-0.03908017,74.75,-1.8,112.3
7/26/2018 3:29:15 PM,0.1780904,-0.9833421,-0.03635993,199.75,10.65,137.2
7/26/2018 3:29:15 PM,0.1780904,-0.9833421,-0.03635993,199.75,10.65,137.2
7/26/2018 3:29:16 PM,0.1400745,-0.9900608,0.0125993,376.8182,22.25,148.15
7/26/2018 3:29:16 PM,0.1400745,-0.9900608,0.0125993,376.8182,22.25,148.15
7/26/2018 3:29:16 PM,0.3246611,-0.443913,0.8351865,341.85,-0.45,141.2
7/26/2018 3:29:16 PM,0.3246611,-0.443913,0.8351865,341.85,-0.45,141.2
7/26/2018 3:29:16 PM,0.1596356,0.151053,0.9755508,241.25,-2.4,117.8
7/26/2018 3:29:16 PM,0.1596356,0.151053,0.9755508,241.25,-2.4,117.8
7/26/2018 3:29:16 PM,0.02278573,0.2443545,0.9694182,105.25,8.8,69.05
7/26/2018 3:29:16 PM,0.02278573,0.2443545,0.9694182,105.25,8.8,69.05
7/26/2018 3:29:16 PM,-0.2534919,-0.5624382,0.7870229,-251.3,-4.45,-59.4
7/26/2018 3:29:16 PM,-0.2534919,-0.5624382,0.7870229,-251.3,-4.45,-59.4
7/26/2018 3:29:16 PM,-0.112791,-0.8548422,0.5064809,-308.15,-25.4,-78.15
7/26/2018 3:29:16 PM,-0.112791,-0.8548422,0.5064809,-308.15,-25.4,-78.15
7/26/2018 3:29:16 PM,0.2263822,-0.9739133,0.01562697,-346.3,-49.1,-67.7
7/26/2018 3:29:16 PM,0.2263822,-0.9739133,0.01562697,-346.3,-49.1,-67.7
7/26/2018 3:29:16 PM,0.2723708,-0.9604073,-0.05858447,-317.45,-48.95,-23.5
7/26/2018 3:29:16 PM,0.2723708,-0.9604073,-0.05858447,-317.45,-48.95,-23.5
7/26/2018 3:29:16 PM,0.2127648,-0.9718321,-0.1013583,-161.3,-31.6,70.35
7/26/2018 3:29:16 PM,0.2127648,-0.9718321,-0.1013583,-161.3,-31.6,70.35
7/26/2018 3:29:16 PM,0.1790937,-0.9795076,-0.09214322,93.8,-11.35,124.95
7/26/2018 3:29:16 PM,0.1790937,-0.9795076,-0.09214322,93.8,-11.35,124.95
7/26/2018 3:29:16 PM,0.177758,-0.9790403,-0.09940874,222.4,-1.85,144.4
7/26/2018 3:29:16 PM,0.177758,-0.9790403,-0.09940874,222.4,-1.85,144.4
7/26/2018 3:29:16 PM,0.2115604,-0.9759074,-0.05335649,373.6364,0.85,151.1
7/26/2018 3:29:16 PM,0.2115604,-0.9759074,-0.05335649,373.6364,0.85,151.1
7/26/2018 3:29:16 PM,0.3820954,-0.8432555,0.3780521,340,-3.45,114.85
7/26/2018 3:29:16 PM,0.3820954,-0.8432555,0.3780521,340,-3.45,114.85
7/26/2018 3:29:16 PM,0.4729521,-0.2087538,0.8560013,246.65,1.75,81.75
7/26/2018 3:29:16 PM,0.4729521,-0.2087538,0.8560013,246.65,1.75,81.75
7/26/2018 3:29:16 PM,0.2089541,0.08002952,0.9746453,113.55,14.2,41.4
7/26/2018 3:29:16 PM,0.2089541,0.08002952,0.9746453,113.55,14.2,41.4
7/26/2018 3:29:16 PM,-0.1080356,-0.3159751,0.9425964,-163.45,25.5,-58.9
7/26/2018 3:29:16 PM,-0.1080356,-0.3159751,0.9425964,-163.45,25.5,-58.9
7/26/2018 3:29:16 PM,0.02722684,-0.9489382,0.3142851,-325.4,-3.25,-104.7
7/26/2018 3:29:16 PM,0.02722684,-0.9489382,0.3142851,-325.4,-3.25,-104.7
7/26/2018 3:29:16 PM,0.2475629,-0.9686682,0.01986026,-361.4,-17.15,-108.45
7/26/2018 3:29:16 PM,0.2475629,-0.9686682,0.01986026,-361.4,-17.15,-108.45
7/26/2018 3:29:16 PM,0.293297,-0.9435964,-0.1536318,-311.1,-23.95,-12.35
7/26/2018 3:29:16 PM,0.293297,-0.9435964,-0.1536318,-311.1,-23.95,-12.35
7/26/2018 3:29:16 PM,0.217739,-0.9622401,-0.1633517,-102.8,-10.4,78.2
7/26/2018 3:29:16 PM,0.217739,-0.9622401,-0.1633517,-102.8,-10.4,78.2
7/26/2018 3:29:16 PM,0.2046168,-0.9661762,-0.1569569,46.3,0.2,107.65
7/26/2018 3:29:16 PM,0.2046168,-0.9661762,-0.1569569,46.3,0.2,107.65
7/26/2018 3:29:16 PM,0.2031762,-0.9666795,-0.1557245,334.55,19.95,149.05
7/26/2018 3:29:16 PM,0.2031762,-0.9666795,-0.1557245,334.55,19.95,149.05
